imdbID,overview_NLG,overview_Sentiment,Featured Review,review_NLG,review_Sentiment
tt0402901,"group biologist discovers huge network unexplored cave romania , believing undisturbed eco-system produced new specie , hire best american team underwater cave explorer world . exploring deeper underwater cave , rockslide block exit , soon discover larger carnivorous creature added food chain .",0.5574,"Predictable B movie creature feature that doesn't get past budget restraints, a weak script and a lack of adequate direction.","predictable b movie creature feature n't get past budget restraint , weak script lack adequate direction .",-0.5106
tt0388482,"professional driver frank martin living miami , temporarily filling friend chauffeur government narcotic control policymaker family . young boy family targeted kidnapping , frank immediately becomes involved protecting child exposing kidnapper .",0.2732,"Not quite as good with some outlandish action scenes but like Statham and Kate Nauta (Oregon gal as it turns out) is hot, though she is a model, and her ""acting"" shows it. Still thought it was fine all in all. *3.0/5 *","quite good outlandish action scene like statham kate nauta ( oregon gal turn ) hot , though model , `` acting '' show . still thought fine . * 3.0/5 *",0.7574
tt0425123,"shortly david abbott move new san francisco dig , unwelcome visitor hand : winsome elizabeth martinson , asserts apartment -- promptly vanishes . start appearing disappearing , david think 's ghost , elizabeth convinced 's alive .",0.5423,"It's a little heavy-footed and almost tries too hard, yet I quite enjoyed 'Just Like Heaven'.","'s little heavy-footed almost try hard , yet quite enjoyed 'just like heaven ' .",0.8603
tt0377107,"catherine woman late twenty strongly devoted father , robert , brilliant well-known mathematician whose grip reality beginning slip away . robert descends madness , catherine begin wonder may inherited father 's mental illness along mathematical genius .",0.4588,"Math is an exact science. A mathematical proof is a demonstration of this exactness. Math can also be, according to those who study it, beautiful – an art form even; in that sense, Proof is an aptly titled film in which mathematics overlaps with metaphysics, poetry and even faith.","math exact science . mathematical proof demonstration exactness . math also , according study , beautiful – art form even ; sense , proof aptly titled film mathematics overlap metaphysics , poetry even faith .",0.7964
tt0428251,"group teenager fear life swamp louisiana , chased mr. jangle , man possessed 13 evil soul , relentless pursuit new victim .",-0.8591,"Awesome swamp sets/photography, but prosaic story with too many slasher clichés","awesome swamp sets/photography , prosaic story many slasher clichés",0.6249
tt0419706,"team space marine known rapid response tactical squad , led sarge , sent science facility mar somebody report security breach . , learn alert came test subject , mass murderer purposefully injected alien dna , broke free began killing people . dr. grimm , related team member reaper , informs chromosome mutate human monster -- highly infectious .",-0.7096,"Now you could watch this, I guess, I wouldn't stop you. But for a movie only a decade and change old,Doomhas datedhard, and it's not just 'cause of that garbage CGI.","could watch , guess , would n't stop . movie decade change old , doomhas datedhard , 's 'cause garbage cgi .",0.2235
tt0421054,"story life domino harvey , abandoned career ford model become bounty hunter .",-0.4588,"This is a movie I previously watched 15+ years ago, didn't like it then; still don't like it today. Tony Soctt's style, which leaned much more toward gritty oversaturation in his latter films, was a bit too much for me, as was the frenetic direction and editing which failed in keeping me entertained or caring for any of these characters, and this coming from someone who loves Keira Knightley. On the plus side, at least the video and audio still hold up, shame the rest of film, and its good cast, never came together.2.0/5","movie previously watched 15+ year ago , n't like ; still n't like today . tony soctt 's style , leaned much toward gritty oversaturation latter film , bit much , frenetic direction editing failed keeping entertained caring character , coming someone love keira knightley . plus side , least video audio still hold , shame rest film , good cast , never came together.2.0/5",0.5236
tt0348333,"employee bennigan's-like restaurant ( called , creatively enough , shenanigan 's ) , kill time real life get started . wait , 'll deal picky customer want steak cooked order enthusiastic manager want build perfect wait staff . luckily , employee effective revenge tactic .",0.8074,"Great watch, will likely watch again, and do recommend.","great watch , likely watch , recommend .",0.765
tt0402022,"400 year future , disease wiped majority world 's population , except one walled city , bregna , ruled congress scientist . æon flux , top operative underground 'monican ' rebellion , sent mission kill government leader , uncovers world secret .",-0.6597,"Not really that good of a movie, but it's action packed tho. Some of the fight scenes are pretty awesome.","really good movie , 's action packed tho . fight scene pretty awesome .",0.8357
tt0350261,"stoic heartbroken , einar gilkyson quietly life rugged wyoming ranchlands alongside trusted friend , mitch bradley . one day , woman blame death son arrives door broke , desperate granddaughter 's never known . even buried anger accusation resurface , way opened unexpected connection , adventure forgiveness .",-0.8934,"I enjoyed watching this movie. It has the high quality I would expect from the director of What’s Eating Gilbert Grape, another movie that relies on a solid story and good acting to carry it through. The actors top to bottom are as good as they need to be. I especially like that the girl wasn’t turned into one of those witty, smart-mouthed sitcom brats you often see. The character is fairly serious and a few times comes out with an observation that is meaningful and believable. Like the comment to her grandfather that an old boyfriend of her mother only hit her Mom with words, like he did.","enjoyed watching movie . high quality would expect director ’ eating gilbert grape , another movie relies solid story good acting carry . actor top bottom good need . especially like girl ’ turned one witty , smart-mouthed sitcom brat often see . character fairly serious time come observation meaningful believable . like comment grandfather old boyfriend mother hit mom word , like .",0.9632
